overly,17,,booze,2,,goat,6.5,,,
parm,17,,bother,2,,god,6.5,,,
parmesan,17,,bouncer,2,,gross,6.5,,,
pleased,17,,bourbon,2,,heavy,6.5,,,
ran,17,,branch,2,,ihop,6.5,,,
rum,17,,break,2,,leaving,6.5,,,
truly,17,,breast,2,,lived,6.5,,,
wed,17,,brewery,2,,melt,6.5,,,
asparagus,16,,brie,2,,mocha,6.5,,,
breast,16,,brisket,2,,mother,6.5,,,
cat,16,,brother,2,,normal,6.5,,,
croissant,16,,brownie,2,,outstanding,6.5,,,
downstairs,16,,Bryan,2,,par,6.5,,,
dressed,16,,built,2,,passed,6.5,,,
evil,16,,bulgogi,2,,poor,6.5,,,
giant,16,,caesar,2,,positive,6.5,,,
happen,16,,calling,2,,powder,6.5,,,
herb,16,,calorie,2,,princeton,6.5,,,
lime,16,,Carls,2,,professional,6.5,,,
mood,16,,cause,2,,question,6.5,,,
Pittsburgh,16,,certain,2,,refill,6.5,,,
pumpkin,16,,chai,2,,relish,6.5,,,
pupusa,16,,chapel,2,,single,6.5,,,
relax,16,,cheesecake,2,,Starbucks,6.5,,,
sell,16,,chicago,2,,strange,6.5,,,
toasted,16,,chop,2,,summer,6.5,,,
Westwood,16,,chopped,2,,tapa,6.5,,,
wide,16,,comedy,2,,tart,6.5,,,
aside,15,,complain,2,,VIP,6.5,,,
baby,15,,concept,2,,website,6.5,,,
bigger,15,,consistent,2,,welcome,6.5,,,
bim,15,,convenience,2,,yeah,6.4,,,
brownie,15,,corned,2,,kinda,6.4,,,
China,15,,couch,2,,mixed,6.4,,,
enchilada,15,,court,2,,mostly,6.4,,,
entrance,15,,crap,2,,paying,6.4,,,
fountain,15,,croissant,2,,section,6.4,,,
guest,15,,damores,2,,bunch,6.4,,,
guinness,15,,dancing,2,,checked,6.4,,,
handle,15,,darn,2,,lots,6.4,,,
hawaiian,15,,dead,2,,mouth,6.4,,,
hoagie,15,,deck,2,,nearly,6.4,,,
lentil,15,,Denny's,2,,seasoned,6.4,,,
liege,15,,desi,2,,slider,6.4,,,
loaded,15,,detail,2,,stout,6.4,,,
mainly,15,,die,2,,strawberry,6.4,,,
melted,15,,difficult,2,,bet,6.3,,,
minimum,15,,discount,2,,casual,6.3,,,
murphys,15,,disgusting,2,,fancy,6.3,,,
omelette,15,,dj,2,,helped,6.3,,,
potential,15,,dough,2,,helpful,6.3,,,
purdue,15,,downstairs,2,,imagine,6.3,,,
samosa,15,,drinker,2,,included,6.3,,,
seeing,15,,drinks,2,,king,6.3,,,
spirit,15,,dumpling,2,,lack,6.3,,,
sum,15,,edamame,2,,moment,6.3,,,
tired,15,,eh,2,,owned,6.3,,,
using,15,,elmos,2,,range,6.3,,,
Williams,15,,elsewhere,2,,similar,6.3,,,
alfredo,14,,enjoying,2,,somehow,6.3,,,
bento,14,,entrance,2,,state,6.3,,,
bisque,14,,environment,2,,strip,6.3,,,
bomb,14,,enzos,2,,tzatziki,6.3,,,
bouncer,14,,eric,2,,bistro,6.3,,,
calling,14,,espresso,2,,finish,6.3,,,
calorie,14,,eventually,2,,grocery,6.3,,,
cilantro,14,,expectation,2,,hill,6.3,,,
court,14,,experienced,2,,incredibly,6.3,,,
dancing,14,,explain,2,,mustard,6.3,,,
fall,14,,fall,2,,original,6.3,,,
fries,14,,fastfood,2,,picked,6.3,,,
hangout,14,,fire,2,,ring,6.3,,,
jukebox,14,,fit,2,,serf,6.3,,,
kebab,14,,folk,2,,opinion,6.2,,,
provide,14,,form,2,,Amherst,6.2,,,
Qdoba,14,,fountain,2,,book,6.2,,,
recent,14,,franklin,2,,classic,6.2,,,
sandwiches,14,,fries,2,,combination,6.2,,,
shabu,14,,fusion,2,,consistently,6.2,,,
sprout,14,,ghetto,2,,forward,6.2,,,
steakhouse,14,,goat,2,,immediately,6.2,,,
tandoori,14,,god,2,,hell,6.2,,,
Tom,14,,grad,2,,level,6.2,,,
alright,13,,gratuity,2,,mention,6.2,,,
Austin,13,,ground,2,,mentioned,6.2,,,
baklava,13,,hair,2,,possible,6.2,,,
benedict,13,,hall,2,,fruit,6.1,,,
branch,13,,hangout,2,,particularly,6.1,,,
break,13,,haruki,2,,spend,6.1,,,
concept,13,,hash,2,,convenient,6.1,,,
Denny's,13,,hawaiian,2,,noticed,6.1,,,
die,13,,headed,2,,true,6.1,,,
dim,13,,heat,2,,paid,6.1,,,
drinks,13,,heavy,2,,flavorful,6.1,,,
fastfood,13,,hoagie,2,,accommodating,6.0,,,
fire,13,,holiday,2,,adventurous,6.0,,,
form,13,,honest,2,,against,6.0,,,
fusion,13,,horse,2,,alternative,6.0,,,
gnocchi,13,,hubby,2,,annoying,6.0,,,
goat,13,,ihop,2,,anymore,6.0,,,
god,13,,impressive,2,,assume,6.0,,,
heavy,13,,include,2,,background,6.0,,,
ihop,13,,incredible,2,,banana,6.0,,,
india,13,,inexpensive,2,,beet,6.0,,,
lassi,13,,international,2,,belt,6.0,,,
leaving,13,,intimate,2,,Berkeley,6.0,,,
melt,13,,jack,2,,blend,6.0,,,
mexico,13,,johns,2,,blueberry,6.0,,,
mocha,13,,jukebox,2,,brewery,6.0,,,
mother,13,,karaoke,2,,bright,6.0,,,
normal,13,,karas,2,,budget,6.0,,,
outstanding,13,,katsu,2,,burgers,6.0,,,
par,13,,kebab,2,,cashier,6.0,,,
passed,13,,kick,2,,chai,6.0,,,
powder,13,,known,2,,chapel,6.0,,,
quesadilla,13,,lacking,2,,cherry,6.0,,,
question,13,,laid,2,,child,6.0,,,
Saturday,13,,larger,2,,Chinatown,6.0,,,
shawarma,13,,leaf,2,,chopped,6.0,,,
Starbucks,13,,leaving,2,,chunk,6.0,,,
tapa,13,,lemonade,2,,clear,6.0,,,
VIP,13,,lep,2,,color,6.0,,,
website,13,,liquor,2,,companion,6.0,,,
welcome,13,,listed,2,,company,6.0,,,
adventurous,12,,luck,2,,comparable,6.0,,,
against,12,,luckily,2,,consider,6.0,,,
alternative,12,,maklouba,2,,continue,6.0,,,
annoying,12,,managed,2,,conveyor,6.0,,,
blend,12,,marinara,2,,corned,6.0,,,
brewery,12,,Mcdonalds,2,,couch,6.0,,,
bruschetta,12,,melt,2,,country,6.0,,,
chai,12,,missing,2,,covered,6.0,,,
chapel,12,,mocha,2,,coworker,6.0,,,
chopped,12,,moist,2,,cranberry,6.0,,,
chorizo,12,,morningside,2,,crappy,6.0,,,
chowder,12,,mother,2,,crazy,6.0,,,
corned,12,,mr,2,,damn,6.0,,,
couch,12,,neither,2,,disappoint,6.0,,,
drinker,12,,noise,2,,disappointment,6.0,,,
elmos,12,,noodles,2,,don,6.0,,,
enjoying,12,,normal,2,,double,6.0,,,
eventually,12,,north,2,,dried,6.0,,,
experienced,12,,northside,2,,drinker,6.0,,,
fit,12,,notice,2,,effort,6.0,,,
ghetto,12,,NY,2,,elmos,6.0,,,
ground,12,,occasionally,2,,enjoyable,6.0,,,
incredible,12,,omelet,2,,enjoying,6.0,,,
intimate,12,,omelette,2,,entertainment,6.0,,,
karaoke,12,,omg,2,,eventually,6.0,,,
katsu,12,,onto,2,,experienced,6.0,,,
listed,12,,organic,2,,fabulous,6.0,,,
luck,12,,outstanding,2,,fit,6.0,,,
managed,12,,overcooked,2,,fix,6.0,,,
mr,12,,pack,2,,flour,6.0,,,
noodles,12,,panda,2,,follow,6.0,,,
northside,12,,par,2,,footlong,6.0,,,
notice,12,,parm,2,,franchise,6.0,,,
organic,12,,parmesan,2,,ghetto,6.0,,,
penne,12,,passed,2,,ginger,6.0,,,
plaza,12,,PBR,2,,golden,6.0,,,
previous,12,,penn,2,,gonna,6.0,,,
puree,12,,pepperoni,2,,goodness,6.0,,,
relatively,12,,picture,2,,goto,6.0,,,
reuben,12,,pit,2,,gotta,6.0,,,
save,12,,pizzeria,2,,greeted,6.0,,,
seasoning,12,,plantain,2,,ground,6.0,,,
seaweed,12,,plaza,2,,harvard,6.0,,,
squid,12,,potential,2,,hip,6.0,,,
sticky,12,,pour,2,,hole,6.0,,,
stromboli,12,,powder,2,,honestly,6.0,,,
swiss,12,,premade,2,,hopefully,6.0,,,
tax,12,,previous,2,,horchata,6.0,,,
throw,12,,promptly,2,,hospital,6.0,,,
tobacco,12,,provide,2,,inch,6.0,,,
UT,12,,puree,2,,incredible,6.0,,,
various,12,,question,2,,intimate,6.0,,,
vinegar,12,,ravioli,2,,karaoke,6.0,,,
whiskey,12,,realize,2,,katsu,6.0,,,
albacore,11,,recent,2,,key,6.0,,,
aloo,11,,refreshing,2,,kimchee,6.0,,,
bap,11,,relatively,2,,kims,6.0,,,
booze,11,,remembered,2,,kings,6.0,,,
bourbon,11,,replacement,2,,knot,6.0,,,
chow,11,,request,2,,lazy,6.0,,,
convenience,11,,reuben,2,,lighting,6.0,,,
detail,11,,root,2,,listed,6.0,,,
difficult,11,,safe,2,,liver,6.0,,,
disgusting,11,,sandwiches,2,,lol,6.0,,,
elsewhere,11,,satisfied,2,,lubys,6.0,,,
expectation,11,,save,2,,luck,6.0,,,
explain,11,,seasoning,2,,machine,6.0,,,
franklin,11,,seaweed,2,,major,6.0,,,
guac,11,,sell,2,,managed,6.0,,,
holiday,11,,shabu,2,,meh,6.0,,,
honest,11,,shopping,2,,mint,6.0,,,
hubby,11,,smile,2,,mom,6.0,,,
impressive,11,,smoking,2,,mr,6.0,,,
kick,11,,snack,2,,msg,6.0,,,
larger,11,,son,2,,nachos,6.0,,,
lemonade,11,,spaghetti,2,,noodles,6.0,,,
missing,11,,speak,2,,normally,6.0,,,
neither,11,,specifically,2,,northside,6.0,,,
noise,11,,spider,2,,notch,6.0,,,
north,11,,sprout,2,,notice,6.0,,,
overcooked,11,,squid,2,,nyc,6.0,,,
pack,11,,Starbucks,2,,offered,6.0,,,
plantain,11,,sticky,2,,oily,6.0,,,
request,11,,stool,2,,organic,6.0,,,
shopping,11,,stromboli,2,,package,6.0,,,
spider,11,,swear,2,,paired,6.0,,,
Texas,11,,swiss,2,,pakoras,6.0,,,
ticket,11,,tapa,2,,palak,6.0,,,
tray,11,,tax,2,,panchos,6.0,,,
veal,11,,Texas,2,,paper,6.0,,,
young,11,,throw,2,,paratha,6.0,,,
awkward,10,,ticket,2,,partner,6.0,,,
base,10,,tobacco,2,,pas,6.0,,,
batter,10,,tray,2,,pastor,6.0,,,
biryani,10,,umi,2,,pea,6.0,,,
blow,10,,upstairs,2,,peach,6.0,,,
bother,10,,UT,2,,picking,6.0,,,
brie,10,,valerie,2,,playing,6.0,,,
Bryan,10,,various,2,,plaza,6.0,,,
built,10,,veal,2,,possibly,6.0,,,
caesar,10,,vinegar,2,,previous,6.0,,,
Carls,10,,VIP,2,,providence,6.0,,,
cause,10,,waitstaff,2,,puree,6.0,,,
certain,10,,wear,2,,random,6.0,,,
cheddar,10,,website,2,,ratio,6.0,,,
chop,10,,wed,2,,relatively,6.0,,,
comedy,10,,wednesday,2,,reliable,6.0,,,
complain,10,,weeknight,2,,reuben,6.0,,,
consistent,10,,welcome,2,,rosemary,6.0,,,
crap,10,,Wendy's,2,,russian,6.0,,,
darn,10,,whiskey,2,,sample,6.0,,,
dead,10,,wide,2,,sangria,6.0,,,
deck,10,,wok,2,,satay,6.0,,,
discount,10,,write,2,,save,6.0,,,
dosa,10,,young,2,,seasoning,6.0,,,
eh,10,,accommodating,1,,seaweed,6.0,,,
environment,10,,advantage,1,,shepherds,6.0,,,
folk,10,,advice,1,,Siam,6.0,,,
grad,10,,affordable,1,,Sicilian,6.0,,,
gratuity,10,,alfredo,1,,sick,6.0,,,
hair,10,,allowed,1,,situation,6.0,,,
haruki,10,,almond,1,,sliced,6.0,,,
headed,10,,aloo,1,,smaller,6.0,,,
heat,10,,Americanized,1,,smoothy,6.0,,,
horse,10,,among,1,,spiced,6.0,,,
include,10,,Ann Arbor,1,,spiciness,6.0,,,
inexpensive,10,,Antonio's,1,,squid,6.0,,,
international,10,,anymore,1,,Stanford,6.0,,,
karas,10,,apart,1,,stew,6.0,,,
known,10,,Arnis,1,,sticky,6.0,,,
lacking,10,,arugula,1,,stomach,6.0,,,
laid,10,,asada,1,,stromboli,6.0,,,
leaf,10,,aspect,1,,suck,6.0,,,
lep,10,,asshole,1,,sugar,6.0,,,
liquor,10,,assume,1,,suggest,6.0,,,
luckily,10,,Atlanta,1,,superb,6.0,,,
maklouba,10,,awkward,1,,suppose,6.0,,,
mapo,10,,background,1,,swiss,6.0,,,
meeting,10,,badass,1,,syrup,6.0,,,
moist,10,,badbad,1,,tax,6.0,,,
morningside,10,,Baja,1,,tenderloin,6.0,,,
occasionally,10,,bake,1,,test,6.0,,,
omg,10,,ball,1,,throw,6.0,,,
onto,10,,balsamic,1,,thru,6.0,,,
PBR,10,,banana,1,,tobacco,6.0,,,
penn,10,,banchan,1,,touch,6.0,,,
picture,10,,bap,1,,traditional,6.0,,,
pit,10,,barbacoa,1,,treat,6.0,,,
premade,10,,basket,1,,truffle,6.0,,,
promptly,10,,basmati,1,,turn,6.0,,,
queso,10,,beet,1,,typically,6.0,,,
realize,10,,began,1,,update,6.0,,,
refreshing,10,,Berkeley,1,,usual,6.0,,,
remembered,10,,beyond,1,,UT,6.0,,,
replacement,10,,bim,1,,value,6.0,,,
rich,10,,biryani,1,,various,6.0,,,
root,10,,BK,1,,village,6.0,,,
safe,10,,bloody,1,,vinegar,6.0,,,
sam,10,,blueberry,1,,waterloo,6.0,,,
satisfied,10,,boat,1,,watery,6.0,,,
seared,10,,bone,1,,whiskey,6.0,,,
smile,10,,bonus,1,,win,6.0,,,
son,10,,bop,1,,wrapped,6.0,,,
speak,10,,border,1,,compared,5.9,,,
specifically,10,,boring,1,,anywhere,5.9,,,
steamed,10,,bottled,1,,eye,5.9,,,
stool,10,,breadstick,1,,split,5.9,,,
swear,10,,bright,1,,cheaper,5.9,,,
tiramisu,10,,broke,1,,sized,5.9,,,
tortellini,10,,bruschetta,1,,fat,5.8,,,
umi,10,,buddy,1,,avoid,5.8,,,
waitstaff,10,,budget,1,,carrot,5.8,,,
wear,10,,burgers,1,,glad,5.8,,,
weeknight,10,,byob,1,,mall,5.8,,,
write,10,,cabbage,1,,reasonably,5.8,,,
basmati,9,,calm,1,,smell,5.8,,,
bone,9,,Cambridge,1,,supposed,5.8,,,
cardboard,9,,cardboard,1,,added,5.8,,,
chutney,9,,cared,1,,actual,5.8,,,
ew,9,,carne,1,,brown,5.8,,,
gyoza,9,,carnitas,1,,forgot,5.8,,,
marsala,9,,Carolina,1,,important,5.8,,,
mole,9,,carry,1,,note,5.8,,,
orlando,9,,catch,1,,popular,5.8,,,
pear,9,,ceiling,1,,ridiculous,5.8,,,
saag,9,,central,1,,running,5.8,,,
scallion,9,,certificate,1,,setting,5.8,,,
spanish,9,,champagne,1,,south,5.8,,,
Szechuan,9,,changed,1,,air,5.7,,,
Texmex,9,,checking,1,,below,5.7,,,
badbad,8,,cheddar,1,,braised,5.7,,,
breadstick,8,,cherry,1,,clearly,5.7,,,
Cambridge,8,,chickfila,1,,coal,5.7,,,
carnitas,8,,chile,1,,coconut,5.7,,,
catch,8,,chimichanga,1,,comment,5.7,,,
domino,8,,China,1,,figure,5.7,,,
edible,8,,Chinatown,1,,further,5.7,,,
fajitas,8,,chopstick,1,,gluten,5.7,,,
filet,8,,chorizo,1,,lafayette,5.7,,,
graduation,8,,chow,1,,mess,5.7,,,
grande,8,,chowder,1,,overly,5.7,,,
hibachi,8,,chunk,1,,personally,5.7,,,
hidden,8,,chutney,1,,pleased,5.7,,,
kim,8,,ciao,1,,prices,5.7,,,
korma,8,,cilantro,1,,ran,5.7,,,
loco,8,,cinnamon,1,,rum,5.7,,,
macaroni,8,,claim,1,,truly,5.7,,,
maki,8,,classy,1,,visiting,5.7,,,
mike,8,,clear,1,,dirty,5.6,,,
modern,8,,closer,1,,efficient,5.6,,,
napkin,8,,coat,1,,word,5.6,,,
panera,8,,cobb,1,,albacore,5.5,,,
phad thai,8,,cohoes,1,,beat,5.5,,,
pocket,8,,color,1,,block,5.5,,,
pod,8,,comparable,1,,booze,5.5,,,
process,8,,compare,1,,bourbon,5.5,,,
recipe,8,,comparison,1,,convenience,5.5,,,
sesame,8,,complete,1,,daughter,5.5,,,
sourdough,8,,complimentary,1,,detail,5.5,,,
spread,8,,con,1,,difficult,5.5,,,
stale,8,,condiment,1,,disgusting,5.5,,,
tamale,8,,confit,1,,elsewhere,5.5,,,
taqueria,8,,confused,1,,expectation,5.5,,,
thank,8,,continue,1,,explain,5.5,,,
vindaloo,8,,conveyor,1,,face,5.5,,,
Baja,7,,cooking,1,,franklin,5.5,,,
balsamic,7,,cornbread,1,,frequent,5.5,,,
barbacoa,7,,corporate,1,,girlfriend,5.5,,,
boat,7,,cosmic,1,,holiday,5.5,,,
bop,7,,country,1,,honest,5.5,,,
border,7,,couscous,1,,hubby,5.5,,,
carry,7,,coworker,1,,impressive,5.5,,,
ceiling,7,,cramped,1,,kick,5.5,,,
chickfila,7,,crappy,1,,larger,5.5,,,
classy,7,,creme,1,,lemonade,5.5,,,
cooking,7,,crushed,1,,min,5.5,,,
cornbread,7,,Cuban,1,,missing,5.5,,,
cosmic,7,,curd,1,,neither,5.5,,,
crushed,7,,daphnes,1,,noise,5.5,,,
daphnes,7,,dart,1,,north,5.5,,,
delish,7,,def,1,,overcooked,5.5,,,
delivers,7,,delightful,1,,pack,5.5,,,
diet,7,,delish,1,,plantain,5.5,,,
driver,7,,delivers,1,,request,5.5,,,
dude,7,,department,1,,sent,5.5,,,
fajita,7,,depending,1,,serious,5.5,,,
forever,7,,described,1,,shopping,5.5,,,
future,7,,description,1,,spider,5.5,,,
gallo,7,,desire,1,,story,5.5,,,
halal,7,,destination,1,,Texas,5.5,,,
john,7,,diet,1,,ticket,5.5,,,
ketchup,7,,difference,1,,tray,5.5,,,
lasagna,7,,dig,1,,twenty,5.5,,,
leftover,7,,dim,1,,veal,5.5,,,
lengua,7,,dine,1,,young,5.5,,,
lost,7,,dined,1,,rating,5.4,,,
lover,7,,disappoint,1,,chose,5.4,,,
mild,7,,disappointment,1,,cat,5.3,,,
milkshake,7,,distance,1,,dressed,5.3,,,
mushy,7,,domino,1,,evil,5.3,,,
nasty,7,,dominos,1,,giant,5.3,,,
news,7,,don,1,,happen,5.3,,,
nugget,7,,dorm,1,,herb,5.3,,,
pakarang,7,,dosa,1,,lime,5.3,,,
particular,7,,doubt,1,,mood,5.3,,,
pastrami,7,,doughy,1,,Pittsburgh,5.3,,,
Pepsi,7,,dress,1,,pumpkin,5.3,,,
pico,7,,dried,1,,relax,5.3,,,
poutine,7,,driver,1,,Westwood,5.3,,,
seasonal,7,,drivethrough,1,,despite,5.3,,,
Shalimar,7,,driving,1,,due,5.3,,,
Shanghai,7,,drop,1,,market,5.3,,,
stone,7,,drove,1,,none,5.3,,,
Tokyo,7,,dude,1,,pleasantly,5.3,,,
unlike,7,,edge,1,,topped,5.3,,,
upscale,7,,edible,1,,tend,5.2,,,
valet,7,,effort,1,,advantage,5.0,,,
verde,7,,eggroll,1,,advice,5.0,,,
verts,7,,empanadas,1,,affordable,5.0,,,
Vietnamese,7,,enchilada,1,,allowed,5.0,,,
walts,7,,english,1,,almond,5.0,,,
yellow,7,,enjoyable,1,,among,5.0,,,
ziti,7,,enter,1,,Ann Arbor,5.0,,,
accommodating,6,,entertainment,1,,Antonio's,5.0,,,
anymore,6,,equally,1,,apart,5.0,,,
assume,6,,everyday,1,,Arnis,5.0,,,
background,6,,everywhere,1,,arugula,5.0,,,
banana,6,,ew,1,,aside,5.0,,,
beet,6,,excuse,1,,aspect,5.0,,,
Berkeley,6,,extensive,1,,asshole,5.0,,,
blueberry,6,,factory,1,,Atlanta,5.0,,,
bright,6,,fajita,1,,baby,5.0,,,
budget,6,,fajitas,1,,badass,5.0,,,
burgers,6,,fake,1,,bake,5.0,,,
cherry,6,,felipes,1,,ball,5.0,,,
Chinatown,6,,fight,1,,banchan,5.0,,,
chunk,6,,filet,1,,base,5.0,,,
clear,6,,finger,1,,basket,5.0,,,
color,6,,flavorless,1,,batter,5.0,,,
comparable,6,,flemings,1,,began,5.0,,,
continue,6,,flour,1,,beyond,5.0,,,
conveyor,6,,fluke,1,,bigger,5.0,,,
country,6,,fly,1,,BK,5.0,,,
coworker,6,,foam,1,,bloody,5.0,,,
crappy,6,,follow,1,,blow,5.0,,,
disappoint,6,,following,1,,bonus,5.0,,,
disappointment,6,,footlong,1,,boring,5.0,,,
don,6,,forever,1,,bother,5.0,,,
dried,6,,forno,1,,bottled,5.0,,,
effort,6,,fraiche,1,,brie,5.0,,,
enjoyable,6,,franchise,1,,broke,5.0,,,
entertainment,6,,frequently,1,,Bryan,5.0,,,
flour,6,,freshman,1,,buddy,5.0,,,
follow,6,,Friday,1,,built,5.0,,,
footlong,6,,fully,1,,byob,5.0,,,
franchise,6,,future,1,,cabbage,5.0,,,
golden,6,,gallo,1,,caesar,5.0,,,
gonna,6,,garcias,1,,calm,5.0,,,
greeted,6,,gattis,1,,cared,5.0,,,
harvard,6,,gelato,1,,Carls,5.0,,,
hole,6,,gem,1,,Carolina,5.0,,,
hopefully,6,,gift,1,,cause,5.0,,,
horchata,6,,ginza,1,,central,5.0,,,
hospital,6,,gnocchi,1,,certain,5.0,,,
inch,6,,golden,1,,certificate,5.0,,,
itll,6,,gonna,1,,champagne,5.0,,,
key,6,,graduation,1,,changed,5.0,,,
kimchee,6,,grand,1,,checking,5.0,,,
kims,6,,grande,1,,chile,5.0,,,
kings,6,,greeted,1,,chimichanga,5.0,,,
knot,6,,grown,1,,chop,5.0,,,
lazy,6,,guac,1,,chopstick,5.0,,,
liver,6,,guacamole,1,,ciao,5.0,,,
lol,6,,gumbys,1,,cinnamon,5.0,,,
lubys,6,,gyoza,1,,claim,5.0,,,
major,6,,gypsys,1,,closer,5.0,,,
msg,6,,halal,1,,coat,5.0,,,
nachos,6,,hangover,1,,cobb,5.0,,,
notch,6,,harvard,1,,cohoes,5.0,,,
nyc,6,,hibachi,1,,comedy,5.0,,,
oily,6,,hidden,1,,compare,5.0,,,
package,6,,hole,1,,comparison,5.0,,,
pakoras,6,,homeless,1,,complain,5.0,,,
palak,6,,hopefully,1,,complete,5.0,,,
panchos,6,,hoping,1,,complimentary,5.0,,,
paratha,6,,horchata,1,,con,5.0,,,
pastor,6,,hospital,1,,condiment,5.0,,,
pea,6,,humus,1,,confit,5.0,,,
peach,6,,hurry,1,,confused,5.0,,,
picking,6,,hut,1,,consistent,5.0,,,
random,6,,improve,1,,corporate,5.0,,,
ratio,6,,inch,1,,couscous,5.0,,,
reliable,6,,india,1,,coworkers,5.0,,,
rosemary,6,,individual,1,,cramped,5.0,,,
russian,6,,inedible,1,,crap,5.0,,,
satay,6,,info,1,,creamy,5.0,,,
Siam,6,,inn,1,,creme,5.0,,,
Sicilian,6,,innout,1,,Cuban,5.0,,,
sick,6,,itll,1,,curd,5.0,,,
situation,6,,jazz,1,,darn,5.0,,,
smoothy,6,,jigae,1,,dart,5.0,,,
spiced,6,,jimmy,1,,dead,5.0,,,
spiciness,6,,jjs,1,,deck,5.0,,,
Stanford,6,,john,1,,def,5.0,,,
stomach,6,,jumbo,1,,delightful,5.0,,,
superb,6,,junk,1,,department,5.0,,,
suppose,6,,kalua,1,,depending,5.0,,,
syrup,6,,ketchup,1,,described,5.0,,,
tenderloin,6,,key,1,,description,5.0,,,
test,6,,kidding,1,,desire,5.0,,,
thru,6,,kim,1,,destination,5.0,,,
touch,6,,kimchee,1,,difference,5.0,,,
truffle,6,,kimchi,1,,dig,5.0,,,
typically,6,,kims,1,,dine,5.0,,,
update,6,,kings,1,,dined,5.0,,,
watery,6,,knot,1,,discount,5.0,,,
win,6,,korma,1,,distance,5.0,,,
wrapped,6,,lai,1,,dorm,5.0,,,
advantage,5,,lasagna,1,,doubt,5.0,,,
advice,5,,lassi,1,,doughy,5.0,,,
affordable,5,,latin,1,,dress,5.0,,,
allowed,5,,layer,1,,drivethrough,5.0,,,
almond,5,,lazy,1,,driving,5.0,,,
among,5,,Lebanese,1,,drop,5.0,,,
Ann Arbor,5,,leftover,1,,drove,5.0,,,
Antonio's,5,,lengua,1,,edge,5.0,,,
apart,5,,lesson,1,,eggroll,5.0,,,
Arnis,5,,listen,1,,eh,5.0,,,
arugula,5,,liver,1,,empanadas,5.0,,,
aspect,5,,lo,1,,english,5.0,,,
asshole,5,,loco,1,,enter,5.0,,,
Atlanta,5,,lol,1,,environment,5.0,,,
badass,5,,lost,1,,equally,5.0,,,
bake,5,,lover,1,,everyday,5.0,,,
ball,5,,lubys,1,,everywhere,5.0,,,
banchan,5,,lumber,1,,excuse,5.0,,,
basket,5,,macaroni,1,,extensive,5.0,,,
began,5,,magic,1,,factory,5.0,,,
beyond,5,,major,1,,fake,5.0,,,
BK,5,,maki,1,,felipes,5.0,,,
bloody,5,,management,1,,fight,5.0,,,
bonus,5,,mapo,1,,finger,5.0,,,
boring,5,,marsala,1,,flavorless,5.0,,,
bottled,5,,masala,1,,flemings,5.0,,,
broke,5,,meeting,1,,fluke,5.0,,,
buddy,5,,mein,1,,fly,5.0,,,
byob,5,,memorable,1,,foam,5.0,,,
cabbage,5,,memory,1,,folk,5.0,,,
calm,5,,mex,1,,following,5.0,,,
cared,5,,mexico,1,,forno,5.0,,,
Carolina,5,,mike,1,,fraiche,5.0,,,
central,5,,mikes,1,,frequently,5.0,,,
certificate,5,,mild,1,,freshman,5.0,,,
champagne,5,,milkshake,1,,Friday,5.0,,,
changed,5,,miltos,1,,fully,5.0,,,
checking,5,,mit,1,,garcias,5.0,,,
chile,5,,mmmm,1,,gattis,5.0,,,
chimichanga,5,,modern,1,,gelato,5.0,,,
chopstick,5,,mole,1,,gem,5.0,,,
ciao,5,,Monday,1,,gift,5.0,,,
cinnamon,5,,mongolian,1,,ginza,5.0,,,
claim,5,,msg,1,,grad,5.0,,,
closer,5,,multiple,1,,grand,5.0,,,
coat,5,,museum,1,,gratuity,5.0,,,
cobb,5,,mushy,1,,grown,5.0,,,
cohoes,5,,naan,1,,guest,5.0,,,
compare,5,,nachos,1,,guinness,5.0,,,
comparison,5,,napkin,1,,gumbys,5.0,,,
complete,5,,nasty,1,,gypsys,5.0,,,
complimentary,5,,news,1,,hair,5.0,,,
con,5,,nigiri,1,,handle,5.0,,,
condiment,5,,nobody,1,,hangover,5.0,,,
confit,5,,notch,1,,haruki,5.0,,,
confused,5,,noted,1,,headed,5.0,,,
corporate,5,,nugget,1,,heat,5.0,,,
couscous,5,,nyc,1,,homeless,5.0,,,
cramped,5,,oily,1,,hoping,5.0,,,
creme,5,,older,1,,horse,5.0,,,
Cuban,5,,online,1,,humus,5.0,,,
curd,5,,orlando,1,,hurry,5.0,,,
dart,5,,ourselves,1,,improve,5.0,,,
def,5,,package,1,,include,5.0,,,
delightful,5,,pain,1,,individual,5.0,,,
department,5,,pakarang,1,,inedible,5.0,,,
depending,5,,pakoras,1,,inexpensive,5.0,,,
described,5,,palace,1,,info,5.0,,,
description,5,,palak,1,,inn,5.0,,,
desire,5,,panchos,1,,In'n'out,5.0,,,
destination,5,,paneer,1,,international,5.0,,,
difference,5,,panera,1,,jazz,5.0,,,
dig,5,,papa,1,,jigae,5.0,,,
dine,5,,paratha,1,,jjs,5.0,,,
dined,5,,particular,1,,jumbo,5.0,,,
distance,5,,pastor,1,,junk,5.0,,,
dorm,5,,pastrami,1,,kalua,5.0,,,
doubt,5,,pea,1,,karas,5.0,,,
doughy,5,,peach,1,,kidding,5.0,,,
dress,5,,pear,1,,known,5.0,,,
drivethrough,5,,penne,1,,lacking,5.0,,,
driving,5,,Pepsi,1,,lai,5.0,,,
drop,5,,perfection,1,,laid,5.0,,,
drove,5,,phad thai,1,,latin,5.0,,,
